event_id,blob_id,time_idx,date,type,n_cells,area_km2,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon,mean_anomaly_mm,max_magnitude_mm,total_anomaly_mm
EVT-2021-112,B00161,13,2021-07-31,dry,195,141434.2786718706,20.764059569746056,76.01752420180799,18.25,22.0,73.5,78.5,-133.7009735107422,-299.56085205078125,-26071.689453125
EVT-2021-088,B00139,13,2021-07-31,wet,217,137804.85233906342,34.79809844808009,84.42741051350289,33.25,37.0,80.25,88.25,24.349918365478516,62.99543762207031,5283.93212890625
EVT-2021-104,B00147,13,2021-07-31,wet,146,98919.13085533463,28.927737422481197,87.92699603273313,28.0,29.75,83.25,92.25,46.04627990722656,134.85784912109375,6722.7568359375
EVT-2021-113,B00160,13,2021-07-31,dry,133,95235.60836823852,22.24988946098822,69.95162114143695,20.75,24.75,68.0,73.0,-180.2538299560547,-329.98883056640625,-23973.759765625
EVT-2021-105,B00159,13,2021-07-31,dry,87,60335.41673950156,26.48311883433007,82.71816387330958,25.25,27.75,81.0,84.0,-125.89322662353516,-208.23876953125,-10952.7109375
EVT-2021-091,B00155,13,2021-07-31,dry,76,48673.58806756267,34.06803982719621,94.57490456768795,33.0,35.25,92.25,96.0,-22.71051025390625,-42.72462463378906,-1725.998779296875
EVT-2021-089,B00167,13,2021-07-31,dry,47,35689.39960212259,11.296069186145473,77.70869029266464,10.25,12.25,76.75,79.0,-52.77892303466797,-111.11398315429688,-2480.609375
EVT-2021-084,B00149,13,2021-07-31,wet,50,35582.22441952578,23.22011137700086,84.35171895853334,22.5,24.5,82.25,86.25,102.98583984375,151.2982177734375,5149.2919921875
EVT-2021-114,B00142,13,2021-07-31,wet,48,30581.884485296596,34.645553277156786,72.66377486998304,34.0,35.5,70.75,74.25,78.27679443359375,187.04159545898438,3757.2861328125
EVT-2021-115,B00157,13,2021-07-31,dry,40,26782.29854161042,30.052319939304848,69.2587901242564,29.0,31.5,68.5,70.0,-52.0361213684082,-84.79547119140625,-2081.44482421875
EVT-2021-116,B00143,13,2021-07-31,wet,38,24838.878928280858,32.35915306301862,75.19495172015677,31.5,33.75,74.5,76.0,106.63250732421875,187.55795288085938,4052.03515625
EVT-2021-117,B00152,13,2021-07-31,wet,33,24301.22560705894,17.992065059248205,72.22100492698135,16.5,19.0,71.0,73.25,166.2593231201172,227.82373046875,5486.5576171875
EVT-2021-085,B00158,13,2021-07-31,dry,34,23245.769572422258,28.097831716691246,95.80773211738683,27.5,28.75,94.75,96.75,-216.6875457763672,-411.16802978515625,-7367.37646484375
EVT-2021-118,B00146,13,2021-07-31,wet,32,21508.399875695766,29.829497896160067,97.24389674041969,28.75,30.75,96.5,98.0,52.10063171386719,80.55783081054688,1667.22021484375
EVT-2021-099,B00154,13,2021-07-31,dry,24,15214.581259170602,34.96313743936108,77.31155975327586,34.5,36.0,76.5,78.0,-16.443830490112305,-34.228485107421875,-394.65191650390625
EVT-2021-119,B00166,13,2021-07-31,dry,16,12111.900327767624,12.228510058887851,80.25520065679883,11.5,12.75,79.75,80.75,-30.8138427734375,-37.852291107177734,-493.021484375
EVT-2021-107,B00140,13,2021-07-31,wet,19,11792.895645463293,36.78727155407569,97.57544393981956,36.25,37.0,96.5,98.0,21.207744598388672,42.758148193359375,402.9471435546875
EVT-2021-120,B00151,13,2021-07-31,wet,14,9965.181392810926,23.2095523438059,76.35702744956181,23.0,23.5,75.75,77.0,135.6575164794922,180.2581787109375,1899.205322265625
EVT-2021-083,B00141,13,2021-07-31,wet,15,9416.566989981236,35.907780218742595,89.12271959042342,35.25,36.25,88.5,89.75,29.70189666748047,37.45269012451172,445.5284423828125
EVT-2021-121,B00165,13,2021-07-31,dry,11,8312.407002821648,12.662019720329823,73.02555642050137,12.25,13.0,72.75,73.25,-123.38056945800781,-135.2925262451172,-1357.186279296875
EVT-2021-122,B00163,13,2021-07-31,dry,11,8130.274541224312,17.381584919244798,88.58960069413534,17.0,17.75,88.25,89.0,-100.5844497680664,-107.01882934570312,-1106.428955078125
EVT-2021-123,B00144,13,2021-07-31,wet,12,7794.557656186913,32.94334885366995,69.89938456835208,32.25,33.5,69.5,70.25,51.60940170288086,80.52888488769531,619.3128051757812
EVT-2021-124,B00148,13,2021-07-31,wet,10,6987.653672841093,25.52440752935271,76.9196775001815,25.25,25.75,76.5,77.25,119.35417175292969,157.20901489257812,1193.541748046875
EVT-2021-112,B00179,14,2021-08-31,dry,4501,3195037.090664712,21.441803567786053,79.82591361199528,7.5,37.0,68.0,98.0,-145.0797882080078,-590.6116943359375,-653004.125
EVT-2021-104,B00170,14,2021-08-31,wet,1447,980393.495043444,28.04942485546724,91.45557546431483,21.25,34.0,81.25,98.0,103.1040267944336,736.681884765625,149191.53125
EVT-2021-125,B00176,14,2021-08-31,wet,685,524292.069860035,8.900559251332542,93.96426901070599,6.0,11.75,88.0,98.0,94.56609344482422,245.34426879882812,64777.7734375
EVT-2021-091,B00182,14,2021-08-31,dry,160,100819.69242871777,35.50079091053687,94.53003461592633,34.5,36.5,91.0,98.0,-24.027103424072266,-53.511627197265625,-3844.336669921875
EVT-2021-126,B00175,14,2021-08-31,wet,100,76261.00718903239,10.18369122491988,69.04502065970101,8.5,11.75,68.0,70.75,89.4637680053711,129.46221923828125,8946.376953125
EVT-2021-127,B00181,14,2021-08-31,dry,90,56135.42272501128,36.45704257417767,88.40945760080982,35.0,37.0,86.0,91.25,-33.736690521240234,-61.63691711425781,-3036.302001953125
EVT-2021-082,B00173,14,2021-08-31,wet,50,35058.06336126638,25.04229498294253,77.26524391885643,24.0,26.25,76.25,78.25,163.83990478515625,332.15838623046875,8191.9951171875
EVT-2021-111,B00174,14,2021-08-31,wet,35,26460.85771900524,12.57623630608085,80.68025349949922,11.0,13.5,80.25,81.25,37.17680358886719,51.324989318847656,1301.1881103515625
EVT-2021-128,B00178,14,2021-08-31,wet,34,26092.82543322385,7.7980257670284105,83.32202434383403,7.25,8.25,82.0,84.5,35.44948196411133,56.97377014160156,1205.2823486328125
EVT-2021-114,B00169,14,2021-08-31,wet,29,18147.06008159156,36.17376414932605,77.00143202012131,35.5,36.5,76.0,78.75,16.1650333404541,40.79883575439453,468.78594970703125
EVT-2021-118,B00172,14,2021-08-31,wet,22,15069.81492548198,27.747929014932605,97.40170240757936,27.25,28.5,96.25,98.0,231.49160766601562,433.8978271484375,5092.8154296875
EVT-2021-094,B00184,14,2021-08-31,dry,14,10376.113938168512,16.893965961875708,79.45105464737227,16.5,17.25,79.0,80.0,-72.5445556640625,-87.55047607421875,-1015.623779296875
EVT-2021-129,B00177,14,2021-08-31,wet,11,8354.534243665597,11.294654073766583,87.92087107143715,11.0,11.5,87.5,88.5,50.542484283447266,56.96723937988281,555.9673461914062
EVT-2021-130,B00183,14,2021-08-31,dry,12,7792.760513834061,33.01669982930594,83.21549356125257,32.5,33.5,82.75,83.5,-22.33530616760254,-27.423072814941406,-268.023681640625
EVT-2021-089,B00185,14,2021-08-31,dry,10,7564.39643654188,12.420634259413738,78.9541027449017,12.25,12.5,78.25,79.75,-43.6945915222168,-69.64048767089844,-436.9459228515625
EVT-2021-099,B00180,14,2021-08-31,dry,12,7434.771116854962,36.85634732665718,79.07300949268918,36.75,37.0,78.5,80.25,-12.441781044006348,-26.23685073852539,-149.30137634277344
EVT-2021-116,B00171,14,2021-08-31,wet,10,6688.748560082755,30.283681674204484,76.11201636663667,30.0,30.5,75.75,76.75,57.8740234375,77.67965698242188,578.740234375
EVT-2021-131,B00193,15,2021-09-30,wet,1123,828729.7617698575,17.56035782040755,90.15463496098107,12.25,24.75,81.75,97.5,137.48658752441406,425.73822021484375,154397.4375
EVT-2021-132,B00190,15,2021-09-30,wet,652,460537.8855999375,22.87283555939166,71.17319122746389,19.5,30.25,68.0,77.25,162.23521423339844,536.7193603515625,105777.359375
EVT-2021-094,B00211,15,2021-09-30,dry,492,369310.91745446227,14.46188719267024,80.46357158717267,11.0,16.75,74.5,87.25,-69.47559356689453,-193.4134063720703,-34181.9921875
EVT-2021-133,B00208,15,2021-09-30,dry,231,160666.2463110523,26.280101128319366,88.92674206271651,24.0,28.5,85.75,91.75,-156.2526397705078,-437.1871032714844,-36094.359375
EVT-2021-134,B00216,15,2021-09-30,dry,203,155911.69826953337,7.396253495482438,70.84997492795311,6.0,9.5,68.0,73.25,-64.13593292236328,-91.00581359863281,-13019.59375
EVT-2021-135,B00207,15,2021-09-30,dry,213,145692.2847549978,27.88611911490072,94.96231840525316,24.25,30.25,92.5,97.5,-194.81307983398438,-755.677490234375,-41495.1875
EVT-2021-136,B00213,15,2021-09-30,dry,168,126722.11780952282,13.095469132427542,72.08135948108189,11.5,14.5,69.5,75.0,-125.76969146728516,-193.1039581298828,-21129.30859375
EVT-2021-091,B00206,15,2021-09-30,dry,127,81819.70217812489,33.57278983408162,94.4409494428529,32.75,34.75,90.75,97.5,-26.334270477294922,-49.862213134765625,-3344.452392578125
EVT-2021-137,B00198,15,2021-09-30,wet,96,70546.46085262875,18.405920320312653,76.9065519407072,17.25,19.5,74.75,78.75,100.85781860351562,169.95147705078125,9682.3505859375
EVT-2021-082,B00192,15,2021-09-30,wet,78,53787.1476184645,27.153431767616635,79.89100779543004,25.75,28.25,78.25,81.25,106.67119598388672,189.91282653808594,8320.353515625
EVT-2021-138,B00194,15,2021-09-30,wet,34,24266.608730864926,22.903333021703823,96.29389400549229,21.75,23.75,95.25,97.25,61.82010269165039,137.70628356933594,2101.883544921875
EVT-2021-128,B00201,15,2021-09-30,wet,27,20694.213079668032,8.240322734471112,82.15537344861455,7.5,9.0,81.0,83.0,24.218076705932617,36.70343780517578,653.8880615234375
EVT-2021-139,B00218,15,2021-09-30,dry,25,19225.516183845215,6.829630387566469,76.4460436439467,6.25,7.25,75.5,77.25,-41.5822868347168,-56.361366271972656,-1039.55712890625
EVT-2021-140,B00188,15,2021-09-30,wet,28,18583.32618626349,31.004470580367467,83.95569066136264,30.5,31.5,82.75,85.0,20.915678024291992,29.101837158203125,585.6389770507812
EVT-2021-141,B00214,15,2021-09-30,dry,23,17430.997009330204,11.909365571474892,68.54749909095982,11.25,12.5,68.0,69.0,-126.52058410644531,-147.3524932861328,-2909.973388671875
EVT-2021-142,B00195,15,2021-09-30,wet,24,17273.09389957565,21.57723026811917,94.85071845468892,21.0,22.5,94.25,95.5,57.333221435546875,100.47550964355469,1375.997314453125
EVT-2021-114,B00186,15,2021-09-30,wet,26,17013.284839537566,32.4650394178259,74.2895627347195,31.5,33.5,73.5,74.75,83.64303588867188,141.87322998046875,2174.718994140625
EVT-2021-143,B00191,15,2021-09-30,wet,25,16920.07345975296,29.08257043869699,85.60014668327273,28.5,29.5,84.0,86.5,22.9283447265625,29.235519409179688,573.2086181640625
EVT-2021-144,B00205,15,2021-09-30,dry,26,16391.89607343283,35.50201793967935,73.6042573392542,35.0,36.0,72.25,74.5,-42.46466064453125,-119.48747253417969,-1104.0811767578125
EVT-2021-145,B00212,15,2021-09-30,dry,20,14903.427551625151,15.844222179053943,71.620972716244,15.0,16.5,71.0,72.25,-136.97836303710938,-161.20021057128906,-2739.5673828125
EVT-2021-111,B00200,15,2021-09-30,wet,19,14446.88055963449,10.938853196945429,79.41060317944083,10.25,11.5,79.0,80.0,40.87247848510742,53.5362548828125,776.5770874023438
EVT-2021-146,B00204,15,2021-09-30,dry,22,13824.27231486771,35.85975275942308,75.60047315617929,35.25,36.5,75.0,77.25,-17.54795265197754,-38.065433502197266,-386.0549621582031
EVT-2021-147,B00196,15,2021-09-30,wet,19,13739.285891866224,21.005201699390376,83.0563380809268,20.5,21.5,82.25,83.75,128.47821044921875,157.7064208984375,2441.0859375
EVT-2021-099,B00203,15,2021-09-30,dry,22,13680.850985168507,36.6574602041614,76.72008061602742,36.0,37.0,75.75,77.75,-18.804168701171875,-46.23876190185547,-413.69171142578125
EVT-2021-116,B00189,15,2021-09-30,wet,20,13329.459527128072,30.61165597138266,79.15836139142075,30.25,31.25,78.25,80.5,86.8863525390625,143.38031005859375,1737.72705078125
EVT-2021-148,B00197,15,2021-09-30,wet,16,11564.079643094992,21.071892484678454,96.59388831158168,20.5,21.5,96.25,97.25,66.06640625,109.8326416015625,1057.0625
EVT-2021-149,B00210,15,2021-09-30,dry,15,10414.862978650071,26.276230316341877,92.93765862438168,25.75,26.75,91.75,94.0,-166.7575225830078,-254.66152954101562,-2501.36279296875
EVT-2021-150,B00199,15,2021-09-30,wet,12,9042.000337159858,13.375002419639186,96.41212499715456,13.25,13.5,95.75,97.0,94.06786346435547,105.48532104492188,1128.8143310546875
EVT-2021-151,B00209,15,2021-09-30,dry,13,8930.879645124594,27.48389676596144,97.70503256568628,27.0,28.0,97.0,98.0,-344.44573974609375,-454.4793395996094,-4477.79443359375
EVT-2021-152,B00217,15,2021-09-30,dry,11,8440.360726047862,7.802702758510379,78.86565212791754,7.5,8.0,78.25,79.25,-24.318695068359375,-31.429935455322266,-267.5056457519531
EVT-2021-153,B00215,15,2021-09-30,dry,11,8326.28268602324,12.219653415593157,86.83612259696302,12.0,12.5,86.5,87.25,-54.540035247802734,-57.876251220703125,-599.9403686523438
EVT-2021-154,B00202,15,2021-09-30,dry,12,7446.891249399685,36.724825325569995,68.41546207255284,36.5,37.0,68.0,68.75,-2.17441725730896,-2.844651460647583,-26.093006134033203
EVT-2021-155,B00187,15,2021-09-30,wet,11,7237.52075716189,31.83549830842856,87.07534034437364,31.75,32.0,86.25,88.0,27.780517578125,35.56616973876953,305.585693359375
EVT-2022-156,B00232,24,2022-06-30,dry,1130,794603.6283078361,24.020760862996983,86.56748238109847,18.5,31.25,79.75,95.5,-117.51200103759766,-451.696044921875,-132788.5625
EVT-2022-157,B00234,24,2022-06-30,dry,437,328028.0111112193,14.369936507517323,95.99830841040357,10.5,18.5,92.0,98.0,-124.0076675415039,-289.9671630859375,-54191.3515625
EVT-2022-158,B00223,24,2022-06-30,wet,345,239697.14019038246,26.409237116096968,94.17740330339062,23.0,29.75,88.75,98.0,193.86878967285156,679.8343505859375,66884.734375
EVT-2022-159,B00228,24,2022-06-30,wet,280,215295.12219558988,6.83850862361219,90.38834192895962,6.0,8.5,85.25,96.0,71.04557800292969,110.40928649902344,19892.76171875
EVT-2022-160,B00236,24,2022-06-30,dry,211,158149.211864935,14.637954611525382,85.40537802164847,12.5,16.5,82.75,90.25,-69.08675384521484,-126.39730834960938,-14577.3056640625
EVT-2022-161,B00229,24,2022-06-30,dry,211,132704.0854077795,35.530434882918634,95.47795958581077,33.75,37.0,91.5,98.0,-20.158540725708008,-44.11285400390625,-4253.4521484375
EVT-2022-162,B00227,24,2022-06-30,wet,126,92623.0059691694,18.372179075023624,69.48598723178822,17.0,20.0,68.0,71.0,211.473388671875,495.2685852050781,26645.646484375
EVT-2022-163,B00220,24,2022-06-30,wet,101,63191.362396911856,36.04240978310157,79.83864118503372,35.25,37.0,76.0,84.0,14.0343017578125,28.36052703857422,1417.4644775390625
EVT-2022-164,B00233,24,2022-06-30,dry,85,62967.37666359043,16.99443738418835,75.24266648017867,15.25,18.75,73.75,77.0,-64.49101257324219,-116.24479675292969,-5481.736328125
EVT-2022-165,B00219,24,2022-06-30,wet,78,48762.44861848844,36.1053280582138,69.83353594256045,35.0,37.0,68.0,71.25,20.773033142089844,50.02704620361328,1620.296630859375
EVT-2022-166,B00221,24,2022-06-30,wet,60,38066.832355812025,35.058867486428305,74.4493115177076,34.25,36.0,72.75,77.0,37.58811569213867,86.97146606445312,2255.286865234375
EVT-2022-167,B00230,24,2022-06-30,dry,45,29375.846173620313,32.54108793348011,86.76117574651413,31.75,33.0,85.25,88.5,-24.78252410888672,-37.89106369018555,-1115.213623046875
EVT-2022-168,B00222,24,2022-06-30,wet,35,23195.532359619985,31.19924113156483,74.98527768343786,30.0,32.5,74.25,76.0,70.99925231933594,104.00772857666016,2484.973876953125
EVT-2022-169,B00231,24,2022-06-30,dry,32,21163.356601782136,31.377615243157035,90.29851612365117,30.5,32.0,88.75,91.75,-39.284332275390625,-51.04270935058594,-1257.0986328125
EVT-2022-170,B00225,24,2022-06-30,wet,20,13638.587286854638,28.22558115111164,92.02208443689096,27.75,28.75,91.25,92.75,48.1059684753418,95.9559326171875,962.119384765625
EVT-2022-171,B00235,24,2022-06-30,dry,15,11113.809327781259,16.972552805508894,80.98902083442678,16.5,17.5,80.5,81.5,-97.2088394165039,-128.32896423339844,-1458.132568359375
EVT-2022-172,B00224,24,2022-06-30,wet,16,10854.58906113021,28.870773738113385,76.62683430746736,28.25,29.25,76.0,77.25,53.80229187011719,71.37266540527344,860.836669921875
EVT-2022-173,B00226,24,2022-06-30,wet,15,10295.538742805158,27.55926376876776,87.54960089801246,27.25,28.0,86.5,88.25,182.71685791015625,414.8724365234375,2740.7529296875
EVT-2022-174,B00237,24,2022-06-30,dry,11,8390.702069613239,10.001564133813357,81.91691642680222,9.75,10.25,81.5,82.25,-36.866966247558594,-43.67192077636719,-405.53662109375
EVT-2022-175,B00254,25,2022-07-31,dry,2694,1827318.9003163695,26.718746913723827,90.69188503194866,18.25,37.0,79.0,98.0,-109.6317367553711,-562.0816650390625,-295347.90625
EVT-2022-176,B00238,25,2022-07-31,wet,2558,1788394.7730354755,23.452673935632536,76.44553081076239,15.75,36.0,68.0,90.75,143.3750457763672,632.3223876953125,366753.375
EVT-2022-164,B00262,25,2022-07-31,dry,505,376675.6907308208,15.716629813886327,71.38156147745062,12.0,19.5,68.0,74.75,-156.96408081054688,-303.9431457519531,-79266.859375
EVT-2022-171,B00263,25,2022-07-31,dry,260,195291.02599519276,14.196467751755787,78.97143926441998,11.5,16.75,75.25,82.25,-58.74984359741211,-106.109619140625,-15274.958984375
EVT-2022-177,B00243,25,2022-07-31,wet,176,133922.40993777796,10.847932663950676,96.981254971051,8.25,13.75,95.25,98.0,99.29841613769531,202.07293701171875,17476.521484375
EVT-2022-178,B00248,25,2022-07-31,wet,142,109239.38238151581,6.647865046250057,72.90466503360864,6.0,8.0,68.0,76.25,69.1791000366211,119.83206176757812,9823.4326171875
EVT-2022-174,B00264,25,2022-07-31,dry,86,66147.82632564302,6.660789213242584,78.9539406648391,6.0,7.75,76.75,80.5,-58.376136779785156,-114.84637451171875,-5020.34765625
EVT-2022-179,B00251,25,2022-07-31,wet,73,56160.046289209946,6.667014511554888,93.41880173027904,6.0,7.5,91.25,95.0,61.912010192871094,81.80653381347656,4519.57666015625
EVT-2022-180,B00244,25,2022-07-31,wet,34,25715.624559136468,12.331753408209435,75.75148836399109,11.25,13.5,75.0,76.5,140.4397430419922,270.4595947265625,4774.951171875
EVT-2022-181,B00242,25,2022-07-31,wet,30,22247.95093832971,16.78944681742826,95.35584738888535,16.0,17.25,94.5,96.5,108.24236297607422,192.06558227539062,3247.27099609375
EVT-2022-182,B00259,25,2022-07-31,dry,31,21779.760257695852,24.863913573191727,81.31002415463011,24.25,25.5,80.25,82.25,-80.26216125488281,-111.61404418945312,-2488.126953125
EVT-2022-183,B00250,25,2022-07-31,wet,28,21528.959793946044,6.975229625401905,83.90063650865933,6.0,7.5,83.0,84.75,44.2578239440918,82.33625793457031,1239.2191162109375
EVT-2022-184,B00253,25,2022-07-31,dry,34,21139.743949509706,36.686336345743236,77.74767874036093,36.0,37.0,75.75,79.25,-27.618574142456055,-58.170326232910156,-939.031494140625
EVT-2022-185,B00260,25,2022-07-31,dry,27,19248.530754121857,23.093691140303804,94.0465979129388,22.25,24.0,93.5,94.75,-99.30542755126953,-218.39358520507812,-2681.24658203125
EVT-2022-186,B00245,25,2022-07-31,wet,24,18315.20465649761,9.784308963176029,89.32901776951847,9.25,10.5,88.75,90.0,65.823486328125,94.25289916992188,1579.763671875
EVT-2022-187,B00240,25,2022-07-31,wet,26,16964.80251083885,32.539523780463284,68.63550153250569,31.75,33.5,68.0,69.5,45.47715377807617,62.800880432128906,1182.406005859375
EVT-2022-161,B00256,25,2022-07-31,dry,20,12589.045537166638,35.636420295237265,96.35003849106356,35.25,36.0,95.25,97.5,-19.524883270263672,-30.125457763671875,-390.4976501464844
EVT-2022-165,B00239,25,2022-07-31,wet,19,12050.421276851326,35.033780626342605,70.82702537308589,34.75,35.5,69.5,72.25,72.31318664550781,169.225341796875,1373.9505615234375
EVT-2022-188,B00255,25,2022-07-31,dry,18,11168.285268803264,36.812755133375724,97.48726437621816,36.25,37.0,96.5,98.0,-13.737970352172852,-24.640243530273438,-247.28346252441406
EVT-2022-189,B00258,25,2022-07-31,dry,16,10922.391671006924,28.17999430006172,78.10527528181154,27.75,28.5,77.5,78.5,-109.41272735595703,-159.76048278808594,-1750.6036376953125
EVT-2022-158,B00241,25,2022-07-31,wet,14,9965.181392810926,23.21126959740196,96.4226207350661,23.0,23.5,95.75,97.0,61.09857940673828,131.93797302246094,855.380126953125
EVT-2022-190,B00247,25,2022-07-31,wet,12,9208.618962666202,7.756527290421605,80.83218809632808,7.25,8.25,80.5,81.25,41.85555648803711,59.64533233642578,502.2666931152344
EVT-2022-191,B00257,25,2022-07-31,dry,13,8675.336628778188,30.538901260488455,77.29786905064412,30.0,30.75,76.75,77.75,-123.87169647216797,-223.65234375,-1610.33203125
EVT-2022-159,B00249,25,2022-07-31,wet,11,8449.704237903628,7.336784681446828,89.13561925838657,7.0,7.75,88.75,89.5,81.19794464111328,100.15390014648438,893.1773681640625
EVT-2022-192,B00246,25,2022-07-31,wet,11,8430.764572006967,8.280238173286932,82.1259744721766,7.75,9.0,81.75,82.5,18.19617462158203,21.30921173095703,200.15792846679688
EVT-2022-193,B00261,25,2022-07-31,dry,11,7916.765375311121,21.66523389410471,70.02178651279903,21.25,22.0,69.5,70.5,-214.3315887451172,-276.4494323730469,-2357.6474609375
EVT-2022-194,B00252,25,2022-07-31,wet,10,7694.883261826927,6.574668402294102,81.07656713429145,6.25,6.75,80.75,81.75,36.993072509765625,66.9708251953125,369.93072509765625
EVT-2022-195,B00265,26,2022-08-31,wet,1732,1120916.4052669231,31.45971481338455,74.99946986913041,23.5,37.0,68.0,97.25,62.9490966796875,293.1766357421875,109027.8359375
EVT-2022-175,B00276,26,2022-08-31,dry,1061,729227.0267081916,26.887969448759858,92.882310015329,21.75,32.25,81.0,98.0,-115.52013397216797,-694.9863891601562,-122566.859375
EVT-2022-180,B00272,26,2022-08-31,wet,756,576073.1962035403,10.285317395555381,76.4976949761173,6.25,14.5,72.0,85.25,100.18682861328125,417.0098876953125,75741.2421875
EVT-2022-181,B00270,26,2022-08-31,wet,536,396279.9096731028,17.316733242624117,93.99545032727042,14.25,20.25,89.0,98.0,181.345703125,410.03955078125,97201.296875
EVT-2022-196,B00266,26,2022-08-31,wet,272,196796.1602151186,20.72456537550173,82.91063242249506,18.75,24.0,78.25,88.0,144.89041137695312,270.41876220703125,39410.19140625
EVT-2022-197,B00283,26,2022-08-31,dry,217,161130.87479542577,16.685255354792098,83.10485060609594,14.75,18.0,79.75,86.25,-95.56298828125,-218.3554229736328,-20737.16796875
EVT-2022-198,B00269,26,2022-08-31,wet,96,70033.72186391919,19.531850351276606,68.98033374903851,18.25,21.75,68.0,70.5,249.2823028564453,528.3841552734375,23931.1015625
EVT-2022-199,B00273,26,2022-08-31,wet,42,31732.69087949212,12.677903297907289,84.38919497176965,11.75,13.75,83.5,85.0,74.33262634277344,123.74398803710938,3121.970458984375
EVT-2022-183,B00274,26,2022-08-31,wet,32,24633.003207816702,6.323895613789807,83.72831362579497,6.0,6.75,82.25,84.75,38.034027099609375,48.96369934082031,1217.0888671875
EVT-2022-182,B00280,26,2022-08-31,dry,33,23031.41601484251,25.51064978974134,77.17868006590759,24.75,26.5,76.25,77.75,-97.5223617553711,-171.82037353515625,-3218.238037109375
EVT-2022-189,B00279,26,2022-08-31,dry,31,20899.204995087617,29.453620219809885,78.21287810918354,28.5,30.5,77.5,79.0,-73.69596099853516,-106.13981628417969,-2284.57470703125
EVT-2022-200,B00275,26,2022-08-31,dry,32,20713.18579097172,33.30114128692536,72.94031146906093,32.25,34.0,72.0,74.25,-91.90065002441406,-129.49371337890625,-2940.82080078125
EVT-2022-201,B00281,26,2022-08-31,dry,23,16280.009670246693,23.96888362126224,88.0863280802894,23.0,24.75,87.25,88.5,-87.3484115600586,-107.73434448242188,-2009.0135498046875
EVT-2022-158,B00268,26,2022-08-31,wet,21,15213.022004411745,20.79822495580565,96.98034969733772,19.25,22.0,96.5,97.5,47.43785095214844,88.52056884765625,996.1948852539062
EVT-2022-202,B00277,26,2022-08-31,dry,20,13337.57195689217,30.53939480652301,97.47556500138795,29.5,31.5,96.75,98.0,-67.6704330444336,-102.48629760742188,-1353.40869140625
EVT-2022-164,B00282,26,2022-08-31,dry,15,10918.000954738043,20.0191871146267,72.68562151904099,19.5,20.5,72.25,73.0,-202.39703369140625,-266.84375,-3035.95556640625
EVT-2022-203,B00271,26,2022-08-31,wet,14,10366.289944693264,17.06865442489,76.01311639261395,16.75,17.5,75.25,77.0,37.61857986450195,57.366668701171875,526.6600952148438
EVT-2022-191,B00278,26,2022-08-31,dry,11,7349.201890773654,30.379741645529105,76.3836781563218,30.0,31.0,76.0,76.75,-45.22114944458008,-60.523193359375,-497.4326477050781
EVT-2022-176,B00267,26,2022-08-31,wet,10,7109.415794740162,23.370853132376826,77.1187291102803,23.25,23.5,76.5,77.75,107.89949035644531,119.94732666015625,1078.994873046875
EVT-2022-204,B00304,27,2022-09-30,dry,2314,1759816.9540996826,10.960819718668333,88.75557391682365,6.0,19.75,75.0,98.0,-77.90345764160156,-193.91802978515625,-180268.59375
EVT-2022-205,B00285,27,2022-09-30,wet,746,482993.4394610661,32.94870241353411,81.69997756754705,29.75,36.5,75.25,89.5,31.680967330932617,175.96145629882812,23634.001953125
EVT-2022-206,B00305,27,2022-09-30,dry,103,76007.80028329164,17.732175535804522,76.77831951417157,15.75,19.5,75.0,78.25,-77.23954010009766,-115.93614196777344,-7955.6728515625
EVT-2022-207,B00286,27,2022-09-30,wet,97,65545.44407223833,29.119704745238373,79.97786865881204,28.25,30.5,77.75,82.25,98.46453857421875,222.26296997070312,9551.060546875
EVT-2022-176,B00291,27,2022-09-30,wet,81,56648.38696458685,25.281279695788214,78.48268001703366,23.5,27.0,77.25,79.5,75.52210998535156,125.53866577148438,6117.291015625
EVT-2022-189,B00300,27,2022-09-30,dry,80,54301.43769560216,28.813579170479557,73.87104792172289,26.75,31.5,72.75,74.75,-45.54243087768555,-58.42145919799805,-3643.39453125
EVT-2022-208,B00287,27,2022-09-30,wet,59,39865.29097041369,29.18686734394699,96.28370197240037,27.75,30.5,95.0,97.75,86.63063049316406,215.79986572265625,5111.20703125
EVT-2022-209,B00288,27,2022-09-30,wet,42,28323.100020563408,29.511950486480814,90.3099522432841,28.5,30.0,88.75,92.0,48.860931396484375,76.74742126464844,2052.1591796875
EVT-2022-164,B00302,27,2022-09-30,dry,34,24330.527670345964,22.456097489148775,68.6355000182197,21.75,23.5,68.0,69.25,-173.95120239257812,-253.00904846191406,-5914.3408203125
EVT-2022-210,B00306,27,2022-09-30,dry,28,21418.39636232904,9.064974115189,76.24003852492774,8.25,10.0,75.5,77.0,-98.8030014038086,-140.44003295898438,-2766.484130859375
EVT-2022-181,B00296,27,2022-09-30,wet,25,18248.130737905805,19.46863642121668,97.51675715799821,18.75,20.25,96.75,98.0,65.02620697021484,104.32832336425781,1625.6551513671875
EVT-2022-211,B00298,27,2022-09-30,wet,23,17707.664841747413,6.224271329148617,69.88736704881956,6.0,6.75,68.75,70.75,55.3390998840332,71.53048706054688,1272.79931640625
EVT-2022-212,B00284,27,2022-09-30,wet,28,17539.486595277496,36.033722055638044,85.67106230383749,35.25,37.0,84.75,87.0,17.170299530029297,20.326139450073242,480.76837158203125
